CODGR;LIBGR;SOUGR;LIBSOUGR;CODAL;LIBAL;Energy.kcal;enerkj;EAU;Proteins.g;Fibre.g;Carbohydrates.g;Sugars.g;AMIDON;AGMONO;CHOLES;ALCOOL;Sodium.mg;Magnesium.mg;Phosphorus.mg;POTASSIUM;Calcium.mg;Iron.mg;MANGANESE;CUIVRE;Zinc.mg;Selenium.mg;IODE;RETINOL;BCAROT;Vitamin_A.mg;Vitamin_D.mcg;Vitamin_E.mg;Vitamin_C.mg;Vitamin_B1.mg;Vitamin_B2.mg;Vitamin_B3.mg;Vitamin_B5.mg;Vitamin_B6.mg;Vitamin_B9.mcg;Vitamin_B12.mcg;PROTEINE_B;ENERKJ_ac_FIB;ENERKC_ac_FIB;POLYOL;VITAMIK1;VITAMIK2;ACID_ORG;ORIGGPCD;ORIGGPFR;label_ciqual;AG_butyrique;AG_caproique;AG_caprylique;AG_caprique;AG_laurique;AG_myristique;AG_palmitique;AG_stearique;code_gpe_ssgpe;lib_gpe_ssgpe;Fat.g;Saturated_fat.g;AGPOLY;AG_oleique;AG_linoleique;linolenique;AG_arachid;AG_EPA;AG_DHA;ORIGFDNM;ENGFDNAM;LANGUALCODES;REMARKS;Add_sugars.g;Couleur;Saison;remarque_portion_com;Source_newTNS;prix;portioncom;groupe;sous_groupe;famille;free_sugar;enrichi;allege;garanti;code_gpe;code_ss_gpe;code_fam;code_total;new_fam;ali_veg;index2;ani_veg;fam;fam2;pdt_ani;index1;code_epic;gpe_epic;foodex_gpe;Matrix_Group_description;foodex_ss_gpe;Matrix_Subgroup_description;FOODEXCODE;COMMENTSFOOD;Additional_information;info_additionnel_foodex;autre_foodex_nomencla;FOOD_N;FDXL1_N;FDXL2_N;FDXL1;FDXL2;ic_dualine_nette;rmq_green;IC_GREEN_nette;eutro_green_nette;acid_green_nette;COUNT;pct_conso_adu_normo;dualine;Famille_Questionnaire_Freq;sous_groupe_Questionnaire_Freq;groupe_Questionnaire_Freq;lim;sain_5_base;sain_5;sain_23;gr
21;poissons;1;poissons de mer;26077;thon germon ou thon blanc cuit à la vapeur;167;704;64;30;0;0;0;0;0.994;54;0;41.1;34.3;307;390;1.33;1.01;0.02;0.22;0.54;20;40;4;0;4;3.5;0.899999976;0;0.200000003;0.07;11.19999981;0.300000012;0.370000005;10;3;30;704;167;0;;;;13.2;Produits à base de poissons;Thon germon ou thon blanc, cuit vapeur sous pression;0.0002525;0.0002525;0.0002525;0.0002525;0.0002;0.176;1.71;0.843;211;poissons_poissons de mer;5.24;1.89;2.15;0.994;0.0567;0.0183;0.211;0.284;1.58;Thon germon ou thon blanc, cuit vapeur sous pression;Tuna, albacore, steamed under pressure;A0267 A0460 A0634 A0666 A0717 A0802 B1506 C0268 E0150 F0014 G0022 H0001 J0001 K0003 M0001 N0001 P0024 Z0056;;0;PAS LEGUME;0;;TNS;2.622573699;0.7;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000891;;A.07.01.014;Tuna (thunnus);A.01.000876;Tuna. albacore. steamed under pressure;Fish and other seafood (including amphibians. reptiles. snails and insects);Thuna not canned;A.07;A.07.09;;;;;;0;0;NON;;;;3.298143183;6.512769333;14.89600287;50.2248193;1
21;poissons;1;poissons de mer;26079;anchois cru;109;459;73.1;19.4;0;0;0;0;0.634;145;0;73;22.3;204;349;66.3;5.1;0.226;0.058;0.62;21.2;55;65.7;0;65.7;11;0.29;0;0.0633;0.343;12.2;0.645;0.142;9;0.62;19.4;459;109;0;0.1;;;13.1;Poissons et batraciens non transformés;Anchois commun, cru;0;0;0;0.0000535;0.014;0.142;0.569;0.198;211;poissons_poissons de mer;3.48;0.935;0.767;0.277;0.0269;0.0384;0.0287;0.228;0.445;Anchois commun, cru;Anchovy, European, raw;A0267 A0460 A0634 A0666 A0717 A0802 B1554 C0268 E0150 F0003 G0003 H0003 J0142 K0003 M0003 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.81970965;0.7;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000881;;A.07.01.004;Anchovy (engraulis);A.01.000876;Anchovy. European. raw;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;12;0.625651721;NON;;;;2.188418437;14.31427899;54.68125147;38.90872237;1
21;poissons;1;poissons de mer;26081;lotte ou baudroie grillée;96.6;410;75.4;22.7;0;0;0;0;0.1;20;0;26;30;480;430;12;0.5;0.05;0.3;0.64;425;40.6;50;0;50;0;0.595;0;0.04;0.08;3.09;0.19;0.212;20.5;0.93;22.7;410;96.6;0;;;;13.1;Poissons et batraciens non transformés;Lotte ou Baudroie, grillée;0.0003375;0.000675;0.0003375;0.0003375;0.0003375;0.00845;0.175;0.027;211;poissons_poissons de mer;0.64;0.186;0.3;0.1;0.005245;0.00178;0.003375;0.0516;0.238;Lotte ou Baudroie, grillée;Anglerfish or Monkfish, grilled;A0267 A0460 A0634 A0666 A0717 A0802 B2401 C0268 E0150 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.925615962;0.85;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Anglerfish or Monkfish. grilled;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;28;1.459854015;NON;;;;0.556688676;8.334660509;8.334660509;54.12510379;1
21;poissons;1;poissons de mer;26086;maquereau filet à la sauce tomate en conserve;207;861;67.9;16.4;0.2;0;1.299999952;0;6.4;56;0;250;24;162;310;82;1;0.06;0.06;1.05;33.2;55.4;31;0;31;4.7;1.94;0;0.07;0.2;4.78;0.675;0.252;6;7.75;16.4;861;207;0;0;;;13.2;Produits à base de poissons;Maquereau, filet sauce tomate, appertisé, égoutté;0.0617;0.122;0.000054;0.000054;0.0118;0.967;1.91;0.272;211;poissons_poissons de mer;15.7;3.37;3.8;2;0.647;0.243;0.09;0.7;2.12;Maquereau, filet sauce tomate, appertisé;Mackerel, in tomato sauce, canned;A0267 A0460 A0634 A0666 A0717 A0803 B1790 C0268 E0152 F0014 G0001 H0227 H0263 H0350 J0123 K0037 M0151 M0204 N0023 P0024 Z0112;;0.3;PAS LEGUME;0;;TNS;1.10965;1;VOP;POISSONS;POISSG;0.3;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000890;;A.07.01.013;Mackeral (scomber);A.01.000876;Mackerel. in tomato sauce. canned;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;9;0.46923879;NON;;;;7.949046122;4.168297618;13.25042322;55.1727759;3
21;poissons;1;poissons de mer;26087;maquereau fumé;250;1040;59;20.5;0;0;0;0;4.5;105;0;898;41.4;191;312;28.1;0.88;0.02;0.09;0.68;35.4;108;38.6;0;38.6;8;0.25;0;0.14;0.306;8.32;0.568;0.458;14.8;6;20.5;1040;250;0;0;;;13.2;Produits à base de poissons;Maquereau fumé;0.0001105;0.0001105;0.0001105;0.0001105;0.0298;0.706;1.69;0.45;211;poissons_poissons de mer;18.7;4.09;6.3;1.28;2.5322;0.733;0.0748;1.07;1.89;Maquereau fumé;Mackerel, smoked;A0267 A0460 A0634 A0666 A0717 A0803 B1790 C0268 E0150 F0001 G0003 H0138 H0172 J0106 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.892506667;0.75;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000890;;A.07.01.013;Mackeral (scomber);A.01.000876;Mackerel. smoked;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;2;0.104275287;NON;;;;15.69057367;3.336054701;16.1360547;44.19120887;3
21;poissons;1;poissons de mer;26090;haddock ou églefin fumé;81.4;345;78.3;19;0;0;0;0;0.1;36;0;760;23;180;340;22;0.1;0.01;0.03;0.3;28;260;0;0;0;0;0;0;0.04;0.12;3.6;0.25;0.35;9;2;19;345;81.4;0;0.1;;;13.2;Produits à base de poissons;Haddock (fumé) ou Églefin fumé;0;0;0;0.000003535;0;0.00435;0.0882;0.044;211;poissons_poissons de mer;0.6;0.1;0.2;0.0348;0.02708;0.0225;0.00272;0.0581;0.0896;Haddock (fumé) ou Églefin fumé;Haddock, smoked;A0267 A0460 A0634 A0666 A0717 A0803 B1441 C0268 E0150 F0001 G0003 H0118 J0106 J0131 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.972443343;1;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Haddock. smoked;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;8;0.417101147;NON;;;;8.186191121;7.979167979;7.979167979;27.04233212;3
21;poissons;1;poissons de mer;26093;espadon cuit au four;191;796;64.2;22.9;0;0;0;0;2.1;52;0;122;34;270;450;5;0.6;0.03;0;0;57;17.2;0;0;0;0;3.6;0;0.118;0.2;9.65;0.5;0.603;0;5;22.9;796;191;0;0.1;;;13.1;Poissons et batraciens non transformés;Espadon, cuit au four;0;0;0;;0.008;0;0;0;211;poissons_poissons de mer;11;0.4;1.4;0;0.501;0;0.127;0.772;0;Espadon, cuit au four;Swordfish,  broiled;A0267 A0460 A0634 A0666 A0717 A0802 B1427 C0268 E0150 F0014 G0005 H0001 J0001 K0001 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.720653333;0.75;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Swordfish.  broiled;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;9;0.46923879;NON;;;;1.895837538;4.249876941;4.249876941;12.63050589;2
21;poissons;1;poissons de mer;26094;turbot cuit au four;122;515;72.7;22.7;0;0;0;0;1.35;0;0;9;62;260;340;62;0.6;0;0.05;0.3;0;30;0;0;0;0;0;0;0.06;0.14;2.4;0.66;0.242;0;0;22.7;515;122;0;;;;13.1;Poissons et batraciens non transformés;Turbot, cuit au four;0;0;0;0;0.00229;0.144;0.57;0.14;211;poissons_poissons de mer;3.5;0.857;1.15;1.34;0.419;0.111;0.026;0.197;0.397;Turbot, cuit au four;Turbot,  broiled;A0267 A0460 A0634 A0666 A0717 A0802 B1240 C0175 E0150 F0014 G0005 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;2.302157245;0.8;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Turbot.  broiled;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;4;0.208550574;NON;;;;1.393632327;7.641305871;7.641305871;18.43051817;1
21;poissons;1;poissons de mer;26096;maquereau filet à la sauce moutarde en conserve;210;875;64.3;16.9;0;1.5;1.5;0;2.5;71.5;0;405;26.7;127;180;22.9;1.26;0.04;0.09;0.64;2.5;20;38;0;38;7.3;1.63;0;0.051;0.15;5.1;0.23;0.245;3;8.2;16.9;875;210;0;;;;13.2;Produits à base de poissons;Maquereau, filet sauce moutarde, appertisé, égoutté;0.00005;0.00005;0.00005;0.00005;0.0135;0.754;1.75;0.397;211;poissons_poissons de mer;15.2;3.92;7.09;2;4.4105;0.245;0.0665;0.816;1.552;Maquereau, filet sauce moutarde, appertisé;Mackerel, canned in mustard sauce;A0267 A0460 A0634 A0666 A0717 A0803 B1043 C0268 E0152 F0014 G0003 H0200 H0227 H0263 J0123 K0034 M0204 N0023 P0024 Z0112;;0.7;PAS LEGUME;0;;TNS;0.76709;1;VOP;POISSONS;POISSG;0.70795;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000890;;A.07.01.013;Mackeral (scomber);A.01.000876;Mackerel. canned in mustard sauce;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;24;1.251303441;NON;;;;10.68769714;3.678518519;17.58328042;44.06621664;3
21;poissons;1;poissons de mer;26097;maquereau filet au vin blanc en conserve;206;858;64.5;18.9;0;0;1;0;4.79;57.4;0;415;20.1;112;181;123;1.24;0.055;0.055;1.13;30.4;18.7;21.5;0;21.5;5.52;0.791;0;0.0225;0.241;4.42;0.273;0.199;5.400000095;9.72;18.9;858;206;0;;;;13.2;Produits à base de poissons;Maquereau, filet au vin blanc, appertisé, égoutté;0.057;0.113;0.00005;0.00005;0.0109;0.793;1.64;0.351;211;poissons_poissons de mer;14.5;3.15;5.29;1.21;3.016;0.171;0.09;0.873;1.14;Maquereau, filet au vin blanc, appertisé;Mackerel, in white wine sauce, canned;A0267 A0460 A0634 A0666 A0717 A0803 B1790 C0268 E0152 F0014 G0001 H0160 H0212 H0229 H0396 J0123 K0034 M0151 M0204 N0023 P0024 Z0112;;0;PAS LEGUME;0;;TNS;0.74632;1;VOP;POISSONS;POISSG;0.01219;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000890;;A.07.01.013;Mackeral (scomber);A.01.000876;Mackerel. in white wine sauce. canned;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;47;30;0.18;65;3.38894682;NON;POISSG;POISSONS;VOP;9.16008323;5.112969878;15.83141648;38.27605178;3
21;poissons;1;poissons de mer;26099;dorade ou daurade grise crue;124;520;74;20.1;0;0;0;0;1.78;68.8;0;60.6;31.2;250;400;100;0.39;0.05;0.05;0.8;20.2;30.9;1.25;0;1.25;0.43;0.689;0;0.0215;0.0618;4.83;0.284;0.364;2.5;2.65;20.1;520;124;0;;;;13.1;Poissons et batraciens non transformés;Daurade grise, Dorade grise ou Griset, crue;0.002535;0.00505;0.002535;0.002535;0.005;0.139;0.933;0.229;211;poissons_poissons de mer;4.81;1.41;1.37;0.829;0.46705;0.0196;0.02535;0.47;0.388;Daurade grise ou dorade grise ou griset, crue;Black (sea) bream, raw;A0267 A0460 A0634 A0666 A0717 A0802 B1929 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.701017735;0.75;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000903;;A.07.01.026;Bream (charax);A.01.000876;Black (sea) bream. raw;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;Acheté cru;342.6666667;141.3333333;1.026666667;32;1.668404588;NON;;;;2.777023326;7.282933554;8.670030328;23.92675774;1
21;poissons;1;poissons de mer;26120;merlu cuit à l'étouffée;112;471;74.4;21.2;0;0;0;0;0.19;77.4;0;99.2;29.2;190;290;41.8;0.3;0.05;0.05;0.55;119;42;7.5;0;7.5;3.2;0.595;0;0.052;0.086;2.65;0.235;0.23;26.4;1.6;21.2;471;112;0;;;;13.1;Poissons et batraciens non transformés;Merlu, cuit à l'étouffée;0.00158;0.003165;0.00158;0.00158;0.00158;0.0283;0.09;0.127;211;poissons_poissons de mer;3;0.14;0.317;0.0813;0.17298;0.00542;0.0158;0.0265;0.0963;Merlu, cuit à l'étouffée;Hake, stewed;A0267 A0460 A0634 A0666 A0717 A0802 B2643 C0175 E0150 F0014 G0020 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;2.278236557;0.6;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000895;;A.07.01.018;Hake (merluccius);A.01.000876;Hake. stewed;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;Acheté cru;625;176.6666667;3.233333333;39;2.033368092;NON;POISSNG;POISSONS;VOP;1.260857865;7.082112332;18.51068376;22.79159816;1
21;poissons;1;poissons de mer;26130;julienne ou lingue crue;81.5;345;79.3;18.8;0;0;0;0;0;0;0;120;62;210;350;25;0.7;0;0.02;0.4;35;80;0;0;0;0;0.3;0;0.11;0.08;2.3;0.32;0.3;0;1;18.8;345;81.5;0;0;;;13.1;Poissons et batraciens non transformés;Julienne ou Lingue, crue;0.000369;0.00074;0.000369;0.000369;0.00013;0.000437;0.0123;0.0295;211;poissons_poissons de mer;0.7;0.013;0.139;0.00001;0.00681;0;0.00369;0.0511;0.0774;Julienne ou Lingue, crue;Ling, raw;A0267 A0460 A0634 A0666 A0717 A0802 B2144 C0268 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;ou 1 si filets surgelés;TNS;2.455090554;0.5;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Ling. raw;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;14;0.729927007;NON;;;;1.288330018;9.153583976;9.153583976;18.68859897;1
21;poissons;1;poissons de mer;26136;sardine grillée;214;895;55.7;30;0;0;0;0;3.11;0;0;140;34;320;400;130;1.7;0.08;0.14;1.4;38;32;0;0;0;12.3;0.32;0;0;0.25;6.9;0.88;0.41;4;12;30;895;214;0;;;;13.1;Poissons et batraciens non transformés;Sardine, grillée;;;;;0;0.408;2.24;0.464;211;poissons_poissons de mer;10.4;3.12;4.07;1.5;0.139;0.573;0.318;1.25;1.79;Sardine, grillée;Sardine, grilled;A0267 A0460 A0634 A0666 A0717 A0802 B1853 C0175 E0150 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.39267926;0.6;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000880;;A.07.01.003;Sardine and pilchard (sardina);A.01.000876;Sardine. grilled;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;31;1.616266945;NON;;;;6.207344616;6.934419682;29.92507389;55.0620752;1
21;poissons;4;autres poissons ou poissons sans précision;26140;poisson sans précision;154;646;68.6;18.7;0.204;3.96;0;3.33;2.15;46;0;306;27.6;189;309;27.7;0.528;0.0469;0.0577;0.56;44;34.6;9.67;1.49;9.918333333;3.01;1.45;0.0443;0.0894;0.0984;4.82;0.438;0.263;13.7;2.55;18.7;646;154;0;1.39;;;13.1;Poissons et batraciens non transformés;Poisson cuit (aliment moyen);0.000634;0.000656;0.00413;0.00221;0.0351;0.156;0.772;0.195;214;poissons_autres poissons ou poissons sans précision;7.01;1.34;2.27;1.52;1.5713;0.084;0.0277;0.24;0.347;Poisson cuit (aliment moyen);Fish, cooked (average);A0267 A0460 A0634 A0666 A0717 A0802 B1222 C0268 E0151 F0014 G0003 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;ou 1 si filets surgelés;Recette TNS;2.146369482;0.75;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;average food item is used because the subject gave few information;A.07.01;Fish meat;A.01.000876;Fish. cooked (average);Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;264;13.76433785;NON;POISSNG;POISSONS;VOP;5.265317302;4.795750815;12.60870241;21.26939962;1
21;poissons;3;produits dérivés des poissons;26142;foie de morue en conserve;419;1730;45.7;4.85;0;0;0;1;21.3;210;0;446;10.2;145;130;10;3.05;0.05;0.4;2;77.9;368;4170;0;4170;54.3;4.96;4;0.02;0.6;3.28;0.535;0.15;263;15.7;4.85;1730;419;0;;;;13.2;Produits à base de poissons;Foie de morue, appertisé, égoutté;;;;;;2.14;6.21;1.28;213;poissons_produits dérivés des poissons;44.4;9.63;11.7;13.8;0.952;0.675;0.563;5.46;4.05;Foie de morue, appertisé;Cod liver, canned;A0267 A0460 A0634 A0666 A0717 A0803 B1423 C0176 E0151 F0014 G0001 H0001 J0123 K0021 M0204 N0023 P0024;;0;PAS LEGUME;0;;TNS;1.388;1;VOP;POISSONS;CHARCUT_POISS;0;0;0;0;3;2;4;324;CHARCUT_POISS;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.03;Fish offal;A.01.000918;;A.07.03.002;Other fish offal;A.01.000876;Cod liver. canned;Fish and other seafood (including amphibians. reptiles. snails and insects);Fish offal;A.07;A.07.03;;;388;187;2.13;7;0.364963504;NON;;;;19.30599525;1.747446931;53.58515576;69.8828988;3
21;poissons;1;poissons de mer;26187;anchois mariné;136;573;60.2;23.9;0;2.7;2.7;0;0.691;105;0;2230;101;148;159;120;2.8;0.14;0.17;1.95;46;8;11;0;11;2.4;1.1;0;0.02;0.2;2.75;0.41;0.18;37;15.3;23.9;573;136;0;;;;13.2;Produits à base de poissons;Anchois commun, mariné;0.00005;0.00005;0.00005;0.00005;0.004;0.113;0.673;0.121;211;poissons_poissons de mer;3.26;1.04;1.36;0.568;0.427;0.0255;0.0145;0.35;0.543;Anchois commun, mariné;Anchovy, European, in brine;A0267 A0460 A0634 A0666 A0717 A0727 A0803 B1554 C0267 E0150 F0001 G0001 H0190 J0001 K0001 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.530815896;1;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000881;;A.07.01.004;Anchovy (engraulis);A.01.000876;Anchovy. European. in brine;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;3;0.15641293;NON;;;;25.15118838;10.66214178;17.72096531;47.10232725;3
21;poissons;2;poissons d'eau douce;27000;anguille cuite au four;230;958;59.3;23.7;0;0;0;0;9.22;161;0;65;26;277;349;26;0.64;0.04;0.029;2.08;28;8;1140;0;1140;5;5.099999905;1.8;0.183;0.051;4.49;0.28;0.077;17;2.89;23.7;958;230;0;;;;13.1;Poissons et batraciens non transformés;Anguille, cuite au four;0;0;0;;0;0.37;2.03;0.245;212;poissons_poissons d'eau douce;15;3.02;1.764;;0.75244898;0.404081633;0.073469388;0.193;0.341;Anguille, cuite au four;Eel, oven cooked;A0267 A0802 B1278 C0125 E0150 F0014 G0005 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;2.828571429;0.7;VOP;POISSONS;POISSG;0;0;0;0;3;2;1;321;POISSG;0;14;0;Poissons_Gras;FishShell;0;15;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000904;;A.07.01.027;Eels (apodes);A.01.000876;Eel. oven cooked;Fish and other seafood (including amphibians. reptiles. snails and insects);Other fatty fish;A.07;A.07.12;;;;;;1;0.052137643;NON;;;;5.26293381;4.009286173;12.70493835;18.34177088;1
21;poissons;2;poissons d'eau douce;27002;brochet cuit au four;96.6;409;76.5;21.5;0;0;0;0;0.338;58;0;56;25;282;290;46;0.899999976;0.24;0.05;0.67;10;12;8;0;8;2.7;0.109999999;0;0.07;0.07;2.299999952;0.75;0.150000006;15;2;21.5;409;96.6;0;;;;13.1;Poissons et batraciens non transformés;Brochet, cuit au four;0.000473;0.000945;0.000473;0.000473;0.00283;0.0417;0.312;0.0379;212;poissons_poissons d'eau douce;1.18;0.429;0.41;0.232;0.00663;0.00424;0.00473;0.0954;0.299;Brochet, cuit au four;Pike, oven cooked;A0267 A0802 B1293 C0265 E0150 F0014 G0005 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;3.696;0.75;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000877;;A.07.01;Fish meat;A.01.000876;Pike. oven cooked;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;1;0.052137643;NON;;;;1.242028756;9.397108488;20.57723271;24.71914531;1
21;poissons;2;poissons d'eau douce;27004;carpe cuite au four;127;532;73.3;20.4;0;0;0;0;1.93;75;0;55;26;373;337;40;1.299999952;0.4;0.17;1.25;20.2;6;44;0;44;3.25;0.629999995;0;0.050000001;0.050000001;1.5;0.129999995;0.219999999;2;1.5;20.4;532;127;0;;;;13.1;Poissons et batraciens non transformés;Carpe, cuite au four;0;0;0;0;0.00328;0.206;0.815;0.2;212;poissons_poissons d'eau douce;5;1.22;1.64;1.91;0.514;0.159;0.119;0.281;0.567;Carpe, cuite au four;Carp, oven cooked;A0267 A0802 B1228 C0268 E0150 F0014 G0005 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;2.267533333;0.6;VOP;POISSONS;POISSNG;0;0;0;0;3;2;2;322;POISSNG;0;14;0;Poissons_Non_Gras;FishShell;0;16;8;Fish and shellfish;A.07;Fish and other seafood (including amphibians, reptiles, snails and insects);A.07.01;Fish meat;A.01.000901;;A.07.01.024;Carp (cyprinus);A.01.000876;Carp. oven cooked;Fish and other seafood (including amphibians. reptiles. snails and insects);Other non fatty fish;A.07;A.07.13;;;;;;2;0.104275287;NON;;;;2.429941662;7.280166842;17.51638731;28.30342269;1
